user_id,anime_id,rate
7438,927,7
7438,772,8
7438,965,10
7438,3021,8
7438,334402,8
7438,312,6
7438,334401,7
7438,593,7
7438,315,10
7438,3020,10
7438,3026,6
7438,12,8
7438,334400,6
7438,2972,8
7438,2971,6
7438,334399,8
7438,39024,7
7438,311,8
7438,5649,8
7438,3375,10
7438,3326,8
7438,3428,8
7438,4859,8
7438,4255,7
7438,1428,9
7438,2567,10
7438,1512,8
7438,1606,10
7438,1451,7
7438,1444,7
7438,1671,9
7438,3302,8
7438,2585,8
7438,1424,10
7438,2898,8
7438,37874,7
7438,282,8
7438,8,10
7438,909,8
7438,2896,9
7438,37873,8
7438,876,10
7438,805,8
7438,808,8
7438,288,8
7438,51,10
7438,18692,8
7438,485,10
7438,242,6
7438,793,10
7438,289,8
7438,2439,8
7438,1773,9
7438,448478,9
7438,441795,10
7438,395378,9
7438,431767,8
7438,342667,9
7438,413635,9
7439,545917,7
7439,495291,8
7439,638497,8
7439,598058,8
7439,552533,8
7439,3019,8
7439,866,7
7439,317680,8
7439,8081,6
7439,2464,6
7439,312723,7
7439,71802,8
7439,493724,9
7439,119394,8
7439,3805,8
7439,1742,8
7439,265708,6
7439,353181,8
7439,474371,7
7439,109869,8
7439,45213,9
7439,18605,8
7439,1219,8
7439,1220,8
7439,928,8
7439,500,8
7439,208908,7
7439,493016,10
7439,3773,8
7439,150775,6
7439,515759,8
7439,525565,8
7439,548818,8
7439,509297,7
7439,472620,9
7439,380448,7
7439,315574,7
7439,526448,7
7439,524707,8
7439,266301,7
7439,236020,7
7439,2603,8
7439,124646,8
7439,54675,7
7439,185792,7
7439,329948,8
7439,304087,8
7439,300,8
7439,623179,7
7439,218707,8
7439,604826,8
7439,221726,8
7439,174142,9
7439,64172,7
7439,11577,8
7439,501958,7
7439,253046,8
7439,82233,8
7439,37819,8
7439,22241,8
7439,9639,8
7439,3622,8
7439,2662,8
7439,9642,8
7439,330,8
7439,896,8
7439,124341,8
7439,299,8
7439,216371,10
7439,1270,9
7439,413635,6
7439,47685,7
7439,302373,7
7439,750,8
7439,1269,8
7439,260770,7
7439,181995,7
7439,123568,7
7439,52606,7
7439,93739,8
7439,290980,8
7439,331480,8
7439,443,9
7439,216311,8
7439,248175,6
7439,216310,8
7439,1444,8
7439,977,9
7439,309311,8
7439,531,8
7439,514358,9
7439,512190,8
7439,86670,7
7439,508003,8
7439,390555,8
7439,484623,9
7439,530115,8
7439,10071,7
7439,847,9
7439,168204,8
7439,378862,7
7439,362335,8
7439,37897,8
7439,210458,8
7439,208827,8
7439,208826,7
7439,208825,7
7439,528438,7
7439,191302,7
7439,181354,6
7439,72266,8
7439,3021,8
7439,72941,9
7439,96130,7
7439,40310,7
7439,331887,8
7439,486347,8
7439,302189,7
7439,531159,7
7439,282413,8
7439,927,7
7439,509986,9
7439,242,8
7439,218971,8
7439,119035,8
7439,11602,6
7439,10843,7
7439,72767,8
7439,24790,8
7439,56847,7
7439,28440,8
7439,480441,8
7439,211934,8
7439,8402,8
7439,2567,7
7439,77480,9
7439,59664,9
7439,431767,8
7439,313852,7
7439,294713,8
7439,842,8
7439,7883,9
7439,448657,8
7439,448655,8
7439,243787,8
7439,127573,8
7439,136311,7
7439,99796,8
7439,28900,8
7439,14588,8
7439,27364,7
7439,513089,8
7439,347888,7
7439,347887,7
7439,234349,6
7439,271151,8
7439,219200,7
7439,295918,8
7439,104591,8
7439,200887,8
7439,116225,8
7439,85204,8
7439,459642,8
7439,17160,8
7439,39118,8
7439,5649,8
7439,471793,8
7439,36004,7
7439,430699,8
7439,9912,7
7439,283,7
7439,918,8
7439,693,8
7439,284,8
7439,337459,8
7439,436738,8
7439,64140,8
7439,274234,7
7439,83737,7
7439,174584,7
7439,296659,7
7439,10941,7
7439,345825,6
7439,52129,7
7439,69484,7
7439,376703,7
7439,50017,7
7439,61275,7
7439,305,7
7439,312,8
7439,1104,7
7439,207573,10
7439,211066,8
7439,353605,8
7439,213816,8
7439,126173,8
7439,259,8
7439,239270,9
7439,240760,8
7439,13014,7
7439,47576,8
7439,158316,8
7439,5868,6
7439,50658,7
7439,110648,8
7439,335579,7
7439,440,7
7439,20547,8
7439,4255,8
7439,91987,7
7439,443676,8
7439,141799,8
7439,424372,7
7439,11834,8
7439,2103,8
7439,97045,7
7439,23686,7
7439,193378,7
7439,3425,5
7439,193298,8
7439,218740,8
7439,120791,8
7439,770,8
7439,311,8
7439,2782,7
7439,140001,5
7439,975,9
7439,51,8
7439,179949,7
7439,55770,8
7439,3020,7
7439,805,7
7439,192680,8
7439,13557,8
7439,276,9
7439,335036,8
7439,132373,7
7439,489820,8
7439,394621,7
7439,467461,8
7439,296367,8
7439,272510,6
7439,512876,9
7439,338353,8
7439,518519,9
7439,464376,10
7439,101442,8
7439,285901,7
7439,287488,8
7439,252655,8
7439,326895,8
7439,100449,7
7439,278899,7
7439,2609,7
7439,808,7
7439,102134,7
7439,78799,7
7439,240287,7
7439,211068,7
7439,238815,7
7439,294134,7
7439,232067,8
7439,192247,7
7439,251831,7
7439,292359,6
7439,285776,7
7439,58949,8
7439,95225,7
7439,54433,7
7439,3026,7
7439,243916,7
7439,203387,8
7439,84501,8
7439,174638,8
7439,331752,8
7439,204027,7
7439,10440,8
7439,334,7
7439,231497,7
7439,137722,8
7439,133860,7
7439,274613,7
7439,176478,7
7439,751,7
7439,293049,7
7439,322967,8
7439,214265,7
7439,425211,7
7439,389474,7
7439,3428,7
7439,118335,8
7439,18294,7
7439,296739,7
7439,22588,7
7439,10639,7
7439,995,8
7439,41568,7
7439,217300,8
7439,33352,7
7439,240386,7
7439,317613,7
7439,848,9
7439,263750,8
7439,247,8
7439,282433,8
7439,343176,8
7439,86895,9
7439,165738,7
7439,78405,8
7439,11145,8
7439,3326,8
7439,41488,8
7439,448478,10
7439,218708,9
7439,39507,5
7439,342667,9
7439,395378,9
7439,24823,10
7439,141852,3
7439,420628,8
7439,295421,9
7439,269918,9
7439,39087,8
7439,1373,6
7439,22759,2
7439,386195,8
7439,8986,7
7439,216372,10
7439,876,8
7439,106818,7
7439,29648,8
7439,103470,5
7439,39024,6
7439,37694,7
7439,280837,8
7439,105075,7
7439,334402,6
7439,183878,10
7439,58864,6
7439,215425,8
7439,1934,8
7439,334400,6
7439,148726,7
7439,334401,6
7439,3022,7
7439,242216,8
7439,199392,7
7439,285074,8
7439,312658,7
7439,305515,7
7439,131891,7
7439,135275,10
7439,174043,10
7439,8991,8
7439,220631,8
7439,79227,9
7439,235130,8
7439,339326,7
7439,334399,6
7439,92412,8
7439,10553,6
7439,83868,9
7439,8987,7
7439,159725,7
7439,357961,9
7439,333664,9
7439,316007,8
7439,4884,9
7439,209925,9
7439,90880,9
7439,215618,8
7439,23495,8
7439,160209,8
7439,12536,8
7439,187276,7
7439,127563,7
7439,9005,9
7439,1424,9
7439,84171,9
7439,9565,8
7439,282684,9
7439,315,8
7439,207195,10
7439,12426,8
7439,3774,9
7439,147068,9
7439,262897,10
7439,248154,9
7439,115908,9
7439,120236,9
7439,152091,10
7439,173849,9
7439,1428,8
7439,211567,9
7439,400602,10
7439,328609,9
7440,9912,8
7440,72767,6
7440,24790,7
7440,2045,8
7440,36004,7
7440,2461,7
7440,1428,9
7440,158316,7
7440,2567,7
7440,524707,7
7440,501958,7
7440,335036,10
7440,471793,7
7440,253,10
7440,246238,9
7440,41189,8
7440,444557,7
7440,58864,7
7440,325585,8
7440,144087,8
7440,124649,8
7440,447503,7
7440,50658,7
7440,1373,8
7440,6048,8
7440,3128,10
7440,1962,10
7440,1104,8
7440,500,8
7440,119035,8
7440,285074,8
7440,133860,8
7440,282413,8
7440,232067,8
7440,146457,10
7440,141530,10
7440,93377,10
7440,310,9
7440,295,9
7440,118335,9
7440,113292,10
7440,43558,8
7440,150490,8
7440,285666,8
7440,480441,7
7440,88433,9
7440,927,8
7440,100449,8
7440,415779,10
7440,376739,8
7440,331752,8
7440,260680,8
7440,312,9
7440,204027,8
7440,382,8
7440,442114,8
7440,159725,7
7440,240038,8
7440,251831,8
7440,6819,8
7440,278899,8
7440,22505,7
7440,277554,8
7440,110467,8
7440,263750,10
7440,237,9
7440,218708,8
7440,840,9
7440,55770,9
7440,10843,8
7440,860,10
7440,127563,8
7440,842,9
7440,238,9
7440,302,8
7440,217300,8
7440,841,9
7440,772,8
7440,242,8
7440,6049,10
7440,3302,9
7440,29883,10
7440,265,10
7440,160209,10
7440,235128,9
7440,181354,8
7440,513,9
7440,274613,9
7440,235130,8
7440,93739,10
7440,39923,10
7440,305,9
7440,85631,10
7440,13014,8
7440,132373,9
7441,808,8
7441,8402,8
7441,14542,7
7441,3293,7
7441,3292,7
7441,3291,7
7441,2789,7
7441,331936,6
7441,93377,10
7441,289,6
7441,2734,7
7441,312723,6
7441,227718,5
7441,976,8
7441,80199,9
7441,464376,6
7441,211311,6
7441,19889,9
7441,115908,6
7441,1607,7
7441,395378,5
7441,342667,5
7441,448478,5
7441,345980,6
7441,2496,9
7441,799,6
7441,282433,5
7441,284524,7
7441,3471,5
7441,147068,6
7441,431767,3
7441,305,5
7441,214265,4
7441,202240,6
7441,1625,7
7441,23119,6
7441,298,7
7441,839,6
7441,3324,9
7441,840,5
7441,841,6
7441,4075,5
7441,129807,8
7441,325285,8
7441,2582,7
7441,4019,9
7441,44693,7
7441,1451,4
7441,1038,7
7441,2059,7
7441,79227,4
7441,2643,7
7441,4028,6
7441,893,5
7441,60493,5
7441,25442,10
7441,91205,3
7441,13557,7
7441,7777,8
7441,5118,6
7441,12317,8
7441,220631,4
7441,45240,6
7441,10840,6
7441,45241,6
7441,2461,4
7441,2045,9
7441,230914,6
7441,425211,5
7441,3892,10
7441,389474,5
7441,127563,4
7441,493,7
7441,302,7
7441,1891,6
7441,860,5
7441,72266,5
7441,822,8
7441,311,10
7441,1728,6
7441,441795,6
7441,7883,7
7441,296739,8
7441,313852,6
7441,25961,9
7441,292,6
7441,272510,6
7441,995,10
7441,420628,4
7441,235130,4
7441,1453,5
7441,394260,3
7441,235128,6
7441,40310,5
7441,150490,7
7441,298477,8
7441,240386,8
7441,113292,7
7441,254,7
7441,276,7
7441,770,5
7441,43558,7
7441,317613,5
7441,174043,5
7441,274234,5
7441,909,6
7441,2585,6
7441,93739,7
7441,378862,5
7441,1773,9
7441,253,5
7441,428735,6
7441,9912,6
7441,293049,5
7441,179949,5
7441,29648,5
7441,135275,6
7441,203526,7
7441,248175,6
7441,400602,6
7441,9717,10
7441,328609,5
7441,265,6
7441,10380,8
7442,285776,7
7442,272510,8
7442,64172,8
7442,95445,7
7442,75055,7
7442,4406,7
7442,1030,8
7442,337459,7
7442,467461,6
7442,10639,7
7442,305515,7
7442,1890,7
7442,404804,7
7442,10385,7
7442,77476,8
7442,105255,8
7442,211311,8
7442,697,7
7442,235128,8
7442,130230,7
7442,60901,7
7442,282413,7
7442,312,8
7442,10402,8
7442,235130,8
7442,8402,8
7442,88433,8
7442,227718,6
7442,242,7
7442,480441,8
7442,294713,8
7442,219200,7
7442,1609,8
7442,6390,8
7442,106329,7
7442,768,7
7442,8621,8
7442,91205,8
7442,262277,8
7442,278569,8
7442,79227,7
7442,309311,8
7442,3128,9
7442,4583,9
7442,340,7
7442,127563,8
7442,55770,8
7442,29648,7
7442,41488,7
7442,51,8
7442,23686,6
7442,4124,8
7442,228046,7
7442,159826,7
7442,9717,8
7442,214265,7
7442,328609,8
7442,207195,8
7442,317613,8
7442,325285,9
7442,185792,7
7442,168204,7
7442,101437,7
7442,72941,8
7442,770,7
7442,297396,7
7442,11577,8
7442,3893,8
7442,2979,8
7442,296367,7
7442,7348,8
7442,1639,8
7442,18268,8
7442,8,9
7442,793,9
7442,3130,9
7442,64140,7
7442,29307,8
7442,431767,8
7442,2664,8
7442,286127,7
7442,286126,7
7442,2772,7
7442,286,8
7442,243429,8
7442,9622,9
7442,1010,7
7442,3113,7
7442,1015,9
7442,297261,8
7442,77171,8
7442,3553,9
7442,1266,8
7442,160271,8
7442,139022,8
7442,526448,8
7442,430699,7
7442,509986,9
7443,240038,7
7443,995,6
7443,526448,7
7443,525565,7
7443,2108,7
7443,398951,7
7443,528438,6
7443,509986,8
7443,531159,7
7443,326895,7
7443,10639,7
7443,430699,6
7443,277554,8
7443,332649,8
7443,211311,7
7443,467461,7
7443,489820,7
7443,347887,7
7443,292359,6
7443,448478,8
7443,480441,7
7443,464376,8
7443,2567,7
7443,216371,8
7443,219200,7
7443,93739,7
7443,68812,9
7443,431767,7
7443,29648,7
7443,41488,7
7443,11145,8
7443,54433,7
7443,3425,8
7443,8081,7
7443,131891,8
7443,135275,7
7443,85204,7
7443,899,8
7443,79227,8
7443,126173,7
7443,339326,7
7443,137722,6
7443,181354,8
7443,83868,8
7443,2059,8
7443,424227,8
7443,362335,7
7443,1038,7
7443,1609,9
7443,1373,8
7443,6390,8
7443,7777,10
7443,331887,7
7443,88433,8
7443,24823,10
7443,3892,9
7443,100444,8
7443,129807,8
7443,101442,8
7443,486,7
7443,127563,9
7443,909,8
7443,288,8
7443,1424,7
7443,485,8
7443,325585,8
7443,248154,8
7443,428735,7
7443,1671,9
7443,328609,8
7443,18692,10
7443,335036,9
7443,1773,9
7443,9912,8
7443,325285,8
7443,263750,9
7443,1608,10
7443,3375,9
7443,10380,9
7444,185792,7
7444,24790,8
7444,467461,9
7444,285482,10
7444,259,8
7444,240760,8
7444,252655,8
7444,181354,8
7444,174043,8
7444,158316,9
7444,207195,8
7444,135275,8
7444,431767,8
7444,236020,9
7444,464376,7
7444,518519,8
7444,342667,8
7444,11834,9
7444,340,8
7444,10380,8
7444,317613,9
7444,420628,7
7444,380448,7
7444,357961,7
7444,404804,7
7444,85631,8
7444,187276,9
7444,127563,8
7444,282433,8
7444,10639,8
7444,772,8
7444,1424,8
7444,485,7
7444,1104,8
7444,12426,7
7444,3774,8
7444,248154,8
7444,395378,9
7444,159725,10
7444,333664,8
7444,328609,10
7444,8986,9
7444,325285,8
7444,274234,9
7444,317680,8
7444,287488,8
7444,285776,8
7444,247,10
7444,1428,10
7444,339326,8
7444,298477,9
7444,400602,10
7444,9912,10
7445,302189,9
7445,495291,7
7445,604826,9
7445,152091,9
7445,3302,8
7445,4583,8
7445,39923,9
7445,298,10
7445,110467,10
7445,207573,7
7445,27832,7
7445,430699,9
7445,115908,9
7445,431767,10
7445,428735,9
7445,9717,9
7445,400602,8
7445,311,9
7445,263750,7
7445,265,10
7445,6049,10
7445,876,9
7445,309311,6
7446,552533,8
7446,28440,8
7446,37685,8
7446,545917,8
7446,515759,7
7446,525565,7
7446,493016,9
7446,44693,9
7446,9912,8
7446,1773,8
7446,240038,6
7446,10440,7
7446,909,8
7446,470660,8
7446,604826,8
7446,512190,8
7446,174043,7
7446,175596,8
7446,203526,8
7446,183878,8
7446,243981,7
7446,233926,7
7446,129807,7
7446,218708,9
7446,207195,8
7446,272510,7
7446,278826,6
7446,293049,8
7446,316247,7
7446,277554,7
7446,325585,7
7446,262897,8
7446,315574,8
7446,313852,7
7446,298477,8
7446,317613,8
7446,420628,7
7446,378862,7
7446,404804,8
7446,425211,8
7446,444557,7
7446,342667,7
7446,395378,8
7446,475354,8
7446,531159,7
7446,1671,9
7446,509986,8
7446,2582,7
7446,332649,8
7446,294135,9
7446,214265,8
7446,431767,7
7446,428735,7
7446,234,8
7446,29648,7
7446,217300,8
7446,118335,7
7446,55770,7
7446,328609,8
7446,331887,8
7446,302189,7
7446,309311,8
7446,3774,8
7446,1424,8
7446,9717,9
7446,10380,9
7446,100444,6
7446,4019,9
7446,37874,7
7446,37873,8
7446,876,10
7446,51,8
7446,325285,9
7446,211311,9
7446,218707,9
7446,93739,9
7446,441795,8
7446,394260,8
7446,26449,9
7446,110467,9
7446,72941,8
7446,213816,7
7446,126173,7
7446,18624,8
7446,22759,6
7446,276,9
7446,100449,8
7446,339326,8
7446,464376,8
7446,400602,7
7446,68812,9
7446,148036,8
7446,148037,8
7447,493016,7
7447,822,10
7447,6049,7
7447,12317,6
7447,309311,8
7447,55770,3
7447,485,7
7447,289,2
7447,259,7
7447,1984,8
7447,2496,8
7447,309,7
7447,2585,6
7447,3375,10
7447,22759,6
7447,106329,7
7447,240038,5
7447,227718,7
7447,285776,7
7447,305515,5
7447,296195,7
7447,282433,7
7447,518425,8
7447,137722,7
7447,486347,5
7447,10440,5
7447,255191,7
7447,420628,6
7447,605,9
7447,93739,8
7447,52787,8
7447,253,9
7447,324,9
7447,23686,6
7447,54433,6
7447,1444,5
7447,248175,6
7447,29648,5
7447,793,6
7447,6880,7
7447,1671,9
7447,29883,8
7447,480441,7
7447,464376,6
7447,44693,8
7447,9717,8
7447,325585,7
7447,431767,6
7447,193378,7
7447,389474,7
7447,234,7
7447,72941,7
7447,8986,8
7447,51,7
7447,317613,6
7447,9912,8
7447,311,9
7447,340,9
7447,25961,10
7447,767,8
7447,233,7
7447,2582,7
7447,3423,8
7447,11629,7
7447,276,7
7447,404804,7
7447,378862,1
7447,160209,7
7447,140001,6
7447,183878,3
7447,27364,8
7447,766,7
7447,1333,8
7447,37685,8
7447,395378,8
7447,277554,7
7447,6390,6
7447,1609,8
7447,400602,7
7447,428735,6
7447,812,7
7447,1606,8
7447,10380,8
7447,1773,4
7447,209925,8
7447,52606,4
7447,278826,5
7447,79227,7
7447,187276,8
7447,328609,7
7447,106818,6
7447,1728,9
7447,876,9
7447,2059,8
7447,8402,7
7447,88433,8
7448,545917,8
7448,501963,4
7448,79227,7
7448,140001,8
7448,100449,6
7448,99952,8
7448,339326,7
7448,277554,6
7448,8,8
7448,793,8
7449,174584,9
7449,216371,8
7449,152091,9
7449,342667,7
7449,220631,7
7449,174043,7
7449,237,9
7449,493016,9
7449,525565,8
7449,995,8
7449,1333,9
7449,766,8
7449,767,7
7449,812,7
7449,233,7
7449,524707,7
7449,604826,7
7449,390555,7
7449,475354,8
7449,39923,9
7449,378862,6
7449,29883,9
7449,294135,9
7449,9717,10
7449,10380,10
7450,282684,8
7450,215618,7
7450,165738,7
7450,101442,7
7450,86895,7
7450,78405,7
7450,238,7
7450,380448,7
7450,237,8
7450,342667,7
7450,220631,8
7450,513089,7
7450,174043,7
7450,135275,7
7450,102134,7
7450,54433,7
7450,231497,8
7450,309311,8
7450,431767,7
7450,509297,7
7450,27364,7
7450,9912,8
7450,565802,7
7450,485,8
7450,90880,8
7450,187276,8
7450,79227,8
7450,604826,7
7450,927,8
7450,160209,8
7450,260680,7
7450,240038,7
7450,317613,9
7450,293049,8
7450,248175,8
7450,389474,8
7450,93739,9
7450,179949,7
7450,274234,7
7450,215425,7
7450,29648,7
7450,262940,8
7450,51928,8
7450,2585,7
7450,1942,8
7450,1940,8
7450,1941,7
7450,44693,9
7450,25833,8
7450,44692,8
7450,9717,8
7450,1606,8
7450,3375,10
7450,129807,9
7450,23119,8
7450,10380,10
7450,1851,7
7450,909,7
7450,207573,7
7450,876,9
7450,37874,8
7450,37873,8
7450,51,8
7450,12426,8
7450,3774,9
7450,1424,8
7450,100444,8
7450,10440,7
7450,400602,8
7450,328609,9
7450,315574,8
7452,362335,8
7452,311,8
7452,51,7
7452,309311,7
7452,174584,8
7452,2784,8
7452,1962,10
7452,240038,6
7452,133860,8
7452,103470,7
7452,79227,7
7452,13557,7
7452,840,8
7452,26449,7
7452,274613,7
7452,159725,8
7452,80864,9
7452,29648,7
7452,147068,9
7452,526448,8
7452,23161,7
7452,29883,8
7452,340,8
7452,1851,7
7452,509297,8
7452,1856,8
7452,335036,8
7452,332649,7
7452,312,8
7452,489820,8
7452,339326,7
7452,4019,10
7452,501963,3
7452,90880,8
7452,262897,10
7452,207195,10
7452,234,8
7452,18254,10
7452,531,9
7452,230914,10
7452,265,9
7452,12426,9
7452,480441,8
7452,293049,8
7452,1981,7
7452,495291,7
7452,428735,8
7452,2108,7
7452,49315,9
7452,203526,9
7452,3128,9
7452,140001,7
7452,470660,10
7452,552533,9
7452,324,10
7452,443,8
7452,444557,6
7452,302189,7
7452,247,7
7452,24823,9
7452,337,8
7452,129807,7
7452,464376,6
7452,58949,8
7452,214799,8
7452,7707,9
7452,822,10
7452,531159,8
7452,386195,8
7452,509986,8
7452,404804,7
7452,400602,8
7452,24790,8
7452,37685,9
7452,193378,7
7452,317613,10
7452,1976,8
7452,110467,8
7452,1728,8
7452,876,8
7452,512190,8
7452,253,9
7452,10380,8
7452,237,8
7452,25961,9
7452,326,9
7452,430699,7
7452,378862,7
7452,467461,7
7452,404427,8
7452,11577,8
7452,233926,7
7452,1937,8
7452,208908,8
7452,37785,8
7452,28440,8
7452,3166,8
7452,357961,8
7452,10843,9
7452,93739,9
7452,2215,8
7452,285776,8
7452,27364,8
7452,23686,6
7452,103906,8
7452,12579,8
7452,284524,8
7452,770,9
7452,328609,9
7452,127563,8
7452,325585,8
7452,277554,7
7452,794,9
7452,2789,8
7452,3428,8
7452,43558,8
7452,11598,8
7452,1805,8
7452,1940,9
7452,284,8
7452,751,8
7452,55770,8
7452,305515,8
7452,10639,8
7452,296367,8
7452,5118,8
7452,1773,9
7452,296739,8
7452,240386,9
7452,395378,8
7452,431767,9
7452,6049,8
7453,339326,8
7453,495291,7
7453,638497,9
7453,545917,9
7453,501963,7
7453,552533,9
7453,839,8
7453,493724,8
7453,551918,8
7453,33352,10
7453,22588,10
7453,3428,10
7453,436738,8
7453,5868,7
7453,337459,7
7453,260680,8
7453,808,8
7453,47144,7
7453,38326,7
7453,296295,8
7453,29648,8
7453,150775,8
7453,302228,8
7453,3326,8
7453,102134,8
7453,18605,9
7453,228407,8
7453,181995,8
7453,208576,8
7453,208908,8
7453,41488,8
7453,179949,9
7453,140001,7
7453,141852,7
7453,2829,7
7453,192247,7
7453,278826,7
7453,136311,8
7453,234349,8
7453,524707,6
7453,244761,10
7453,880,7
7453,528438,7
7453,513089,8
7453,45213,9
7453,420628,8
7453,295918,8
7453,467461,7
7453,272510,8
7453,459642,8
7453,123568,7
7453,5864,7
7453,72767,8
7453,246431,8
7453,109386,8
7453,200887,8
7453,116225,8
7453,22759,8
7453,499144,8
7453,99796,8
7453,4255,8
7453,115932,10
7453,386195,10
7453,215425,8
7453,2464,8
7453,47889,7
7453,243787,8
7453,110648,8
7453,61339,7
7453,11145,7
7453,141799,8
7453,95225,8
7453,2585,9
7453,486347,9
7453,54433,8
7453,899,7
7453,110049,8
7453,390555,8
7453,514358,9
7453,39118,8
7453,37396,7
7453,509297,8
7453,274234,8
7453,170415,8
7453,5649,8
7453,526448,8
7453,6651,7
7453,444557,9
7453,10440,6
7453,9270,7
7453,51928,7
7453,8081,8
7453,1851,8
7453,49892,8
7453,305515,7
7453,262940,8
7453,17160,8
7453,265708,8
7453,104591,8
7453,378862,9
7453,3425,7
7453,302189,9
7453,2782,8
7453,159725,8
7453,13014,7
7453,260770,8
7453,85204,8
7453,18882,8
7453,236020,8
7453,109375,7
7453,283,8
7453,214799,6
7453,431767,7
7453,296195,7
7453,47685,9
7453,220631,8
7453,14588,8
7453,342667,8
7453,424227,8
7453,126173,9
7453,331752,7
7453,135275,9
7453,398951,8
7453,213816,9
7453,376739,6
7453,152092,10
7453,442114,9
7453,174043,8
7453,86895,8
7453,54234,8
7453,36004,8
7453,56117,10
7453,285482,7
7453,285666,7
7453,165738,9
7453,129224,8
7453,231497,9
7453,28900,8
7453,79227,9
7453,13603,8
7453,43558,6
7453,138829,10
7453,175599,8
7453,353181,8
7453,287488,8
7453,508708,7
7453,277554,9
7453,23686,5
7453,100449,9
7453,294880,8
7453,89536,9
7453,252655,8
7453,1512,9
7453,150490,9
7453,343176,9
7453,480441,8
7453,248175,9
7453,395378,7
7453,282,9
7453,312,8
7453,35858,9
7453,232067,8
7453,282413,8
7453,3019,8
7453,175600,8
7453,235130,10
7453,432404,8
7453,23161,10
7453,454045,10
7453,109869,9
7453,293049,9
7453,207573,8
7453,13557,9
7453,233926,10
7453,22985,8
7453,209925,8
7453,90880,9
7453,331887,9
7453,29870,9
7453,8402,8
7453,235128,8
7453,100444,9
7453,24790,9
7453,7707,10
7453,425211,9
7453,389474,9
7453,215618,9
7453,148036,10
7453,78405,9
7453,85631,8
7453,101442,9
7453,518425,1
7453,211089,10
7453,216372,10
7453,160209,9
7453,118335,9
7453,175596,10
7453,218707,9
7453,28205,9
7453,27364,8
7453,485,8
7453,995,10
7453,282684,10
7453,55770,9
7453,148037,10
7453,207195,9
7453,68812,10
7453,113292,8
7453,1424,10
7453,309311,7
7453,217300,10
7453,276,9
7453,115908,10
7453,262897,10
7453,147068,9
7453,325585,10
7453,317613,10
7453,793,9
7453,328609,8
7453,12426,10
7453,335036,10
7453,1671,10
7453,847,8
7453,3774,10
7453,848,9
7453,152091,10
7453,9912,9
7453,298,9
7453,325285,9
7453,400602,10
7453,9717,7
7453,311,9
7453,216371,10
7453,263750,10
7453,10380,10
7453,72941,8
7453,193378,8
7453,548818,9
7453,430699,9
7453,10639,10
7453,623179,9
7453,525565,9
7453,493016,8
7453,472741,1
7453,515759,9
7453,604826,9
7453,565802,9
7453,470660,10
7453,512190,9
7453,218708,10
7453,909,3
7453,240038,9
7453,471793,2
7453,185943,7
7453,509986,9
7453,394260,9
7453,428735,9
7453,464376,7
7453,475354,10
7453,441795,10
7453,531159,8
7453,110467,10
7454,515422,7
7454,472741,8
7454,508003,6
7454,471793,6
7454,548818,7
7454,604826,8
7454,470660,8
7454,509297,6
7454,531159,7
7454,376703,7
7454,23161,7
7454,430699,7
7454,236020,7
7454,467461,7
7454,489820,8
7454,148037,8
7454,148036,8
7454,7707,8
7454,345980,7
7454,472620,7
7454,480441,8
7454,518519,8
7454,23495,7
7454,12536,7
7454,18882,7
7454,45337,6
7454,4019,8
7454,302,7
7454,3128,8
7454,464376,8
7454,332649,7
7454,841,9
7454,110467,9
7454,1671,8
7454,210458,6
7454,3773,6
7454,376739,7
7454,325585,8
7454,395378,7
7454,448478,9
7454,394621,7
7454,342667,7
7454,431767,7
7454,106818,8
7454,9912,7
7454,23686,7
7454,424372,6
7454,203387,7
7454,899,6
7454,287488,6
7454,313852,6
7454,404804,7
7454,4884,7
7454,1940,7
7454,113292,8
7454,276,8
7454,1428,8
7454,265,8
7454,412916,6
7454,302286,8
7454,211567,7
7454,147068,7
7454,228407,7
7454,29648,7
7454,278899,7
7454,211522,5
7454,3326,7
7454,181995,7
7454,337459,8
7454,121747,6
7454,45884,7
7454,2609,8
7454,106329,6
7454,39024,7
7454,140001,6
7454,444557,6
7454,218740,6
7454,78799,6
7454,41488,6
7454,102134,7
7454,179949,7
7454,240038,7
7454,240287,8
7454,285759,5
7454,150775,6
7454,353792,7
7454,38326,7
7454,97045,6
7454,280837,7
7454,105075,7
7454,109386,7
7454,272510,7
7454,278826,7
7454,58864,6
7454,334402,6
7454,160271,6
7454,183878,7
7454,420628,7
7454,215425,6
7454,208908,6
7454,296367,5
7454,251831,7
7454,302189,7
7454,234349,6
7454,1372,8
7454,4843,7
7454,4562,7
7454,11145,7
7454,72767,7
7454,58949,6
7454,139022,8
7454,380448,7
7454,2971,7
7454,244761,7
7454,334400,7
7454,326895,6
7454,95225,7
7454,475,6
7454,47889,7
7454,54433,6
7454,3425,7
7454,123568,6
7454,415779,9
7454,2782,7
7454,2585,7
7454,334401,7
7454,51928,7
7454,242216,7
7454,1851,8
7454,316247,6
7454,199392,7
7454,296659,6
7454,2103,6
7454,269918,7
7454,442,7
7454,103718,6
7454,312658,6
7454,121748,7
7454,378862,7
7454,305515,6
7454,262940,7
7454,243916,8
7454,265708,8
7454,193298,7
7454,131891,8
7454,84501,6
7454,274234,7
7454,135275,8
7454,174638,7
7454,19130,7
7454,331480,6
7454,174043,7
7454,204027,7
7454,331752,8
7454,260770,6
7454,8991,7
7454,220631,7
7454,61534,6
